AnnReturn,AnnRisk,SharpeRatio,SortinoRatio,ReturnTraditional,ReturnSP500,RiskTraditional,RiskSP500,SharpeTraditional,SharpeSP500,SortinoTraditional,SortinoSP500,Date,TraditionalOnly,SP500Only,d1,d2,d3,d4,d5,d6
,,,,,,,,,,,,1.51779E+12,113.3056408,120.8616716,113.3056408,118.8066659,121.5619669,124.0874635,126.6021228,129.4409386
,,,,,,,,,,,,1.51788E+12,114.5273839,122.9828965,114.5273839,120.13009,122.9598611,125.5595331,128.1505344,131.072103
,,,,,,,,,,,,1.51796E+12,114.0204849,122.3710227,114.0204849,119.6297722,122.480172,125.103108,127.7191031,130.6663618
,,,,,,,,,,,,1.51805E+12,111.3824603,117.795291,111.3824603,116.9025291,119.7298346,122.3370292,124.9396296,127.8686207
,,,,,,,,,,,,1.51813E+12,112.4112593,119.5932839,112.4112593,118.0015819,120.8753585,123.527984,126.1770113,129.1567701
,,,,,,,,,,,,1.51822E+12,112.4112593,119.5932839,112.4112593,118.0015819,120.8753585,123.527984,126.1770113,129.1567701
,,,,,,,,,,,,1.51831E+12,112.4112593,119.5932839,112.4112593,117.9811633,120.8333668,123.4633669,126.0886683,129.043296
,,,,,,,,,,,,1.51839E+12,113.3021791,121.2615632,113.3021791,118.9477907,121.8559473,124.541766,127.22455,130.2414425
,,,,,,,,,,,,1.51848E+12,113.4906869,121.5852627,113.4906869,119.1197254,122.0052862,124.666801,127.3238766,130.3138295
,,,,,,,,,,,,1.51857E+12,114.2516547,123.2495688,114.2516547,119.9678433,122.9249527,125.6590599,128.3913611,131.4621717
,,,,,,,,,,,,1.51865E+12,115.1864321,124.7668663,115.1864321,120.9881409,124.0103877,126.8098046,129.6094895,132.7531203
,,,,,,,,,,,,1.51874E+12,115.2683273,124.8245946,115.2683273,121.0923233,124.1359082,126.9574407,129.7802203,132.9484403
,,,,,,,,,,,,1.51883E+12,115.2683273,124.8245946,115.2683273,121.0923233,124.1359082,126.9574407,129.7802203,132.9484403
,,,,,,,,,,,,1.51891E+12,115.2683273,124.8245946,115.2683273,121.1522003,124.2590479,127.1469288,130.0392841,133.2812005
,,,,,,,,,,,,1.519E+12,115.2683273,124.8245946,115.2683273,121.1776945,124.3114779,127.2276083,130.1495874,133.4228819
,,,,,,,,,,,,1.51908E+12,114.8264015,124.1040419,114.8264015,120.7728246,123.9576817,126.9287973,129.9089575,133.2431956
,,,,,,,,,,,,1.51917E+12,114.3299664,123.4243899,114.3299664,120.1344893,123.1828152,126.0123362,128.8446,132.0214147
,,,,,,,,,,,,1.51926E+12,114.4490606,123.5550383,114.4490606,120.2267862,123.2435865,126.0396614,128.8367117,131.9764116
,,,,,,,,,,,,1.51934E+12,115.6716105,125.5430439,115.6716105,121.4957008,124.5285053,127.3374356,130.1465241,133.3008657
,,,,,,,,,,,,1.51943E+12,115.6716105,125.5430439,115.6716105,121.4957008,124.5285053,127.3374356,130.1465241,133.3008657
,,,,,,,,,,,,1.51952E+12,115.6716105,125.5430439,115.6716105,121.4679047,124.4713414,127.2494715,130.0262616,133.1463919
,,,,,,,,,,,,1.5196E+12,116.5476302,127.0346323,116.5476302,122.4435767,125.5286672,128.3896178,131.2522235,134.4646066
,,,,,,,,,,,,1.51969E+12,115.5417195,125.4385719,115.5417195,121.4317144,124.5376544,127.4237046,130.3138177,133.5537818
,,,,,,,,,,,,1.51978E+12,114.8516627,124.0596355,114.8516627,120.6995137,123.7795433,126.6406374,129.5053946,132.7174338
,,,,,,,,,,,,1.51986E+12,114.0533981,122.4257127,114.0533981,119.9085602,123.0178499,125.912197,128.8127667,132.0615049
,,,,,,,,,,,,1.51995E+12,114.2787611,123.0581537,114.2787611,120.1480352,123.266155,126.1690385,129.0782939,132.3365808
,,,,,,,,,,,,1.52004E+12,114.2787611,123.0581537,114.2787611,120.1480352,123.266155,126.1690385,129.0782939,132.3365808
,,,,,,,,,,,,1.52012E+12,114.2787611,123.0581537,114.2787611,120.1798591,123.3316023,126.2697492,129.2159833,132.513439
,,,,,,,,,,,,1.52021E+12,114.9990373,124.4165229,114.9990373,120.9387705,124.111902,127.0701651,130.0366441,133.3566576
,,,,,,,,,,,,1.52029E+12,115.2127184,124.7514409,115.2127184,121.0948045,124.2012642,127.0889171,129.981099,133.2227456
,,,,,,,,,,,,1.52038E+12,115.1571041,124.6995555,115.1571041,120.9635839,123.9916625,126.7972901,129.6035223,132.7540429
,,,,,,,,,,,,1.52047E+12,115.5362177,125.2899272,115.5362177,121.3048465,124.282706,127.0344466,129.7837233,132.8745013
,,,,,,,,,,,,1.52055E+12,116.7157061,127.4705165,116.7157061,122.4981376,125.4587599,128.1886313,130.9135835,133.9804204
,,,,,,,,,,,,1.52064E+12,116.7157061,127.4705165,116.7157061,122.4981376,125.4587599,128.1886313,130.9135835,133.9804204
,,,,,,,,,,,,1.52073E+12,116.7157061,127.4705165,116.7157061,122.5504936,125.5664323,128.3543182,131.1401068,134.2713832
,,,,,,,,,,,,1.52081E+12,116.6812245,127.3085499,116.6812245,122.4645091,125.4269629,128.158866,130.8859894,133.9550728
,,,,,,,,,,,,1.5209E+12,116.2632177,126.5057284,116.2632177,122.0358872,124.9984029,127.7317144,130.4608078,133.5313315
,,,,,,,,,,,,1.52099E+12,115.945515,125.8167277,115.945515,121.6427348,124.5341055,127.1938231,129.8461177,132.8348029
,,,,,,,,,,,,1.52107E+12,115.8705525,125.7260451,115.8705525,121.5601208,124.4454296,127.0990308,129.7449998,132.7268687
,,,,,,,,,,,,1.52116E+12,115.9547857,125.9445714,115.9547857,121.6701342,124.5804085,127.259922,129.9329645,132.9436406
,,,,,,,,,,,,1.52124E+12,115.9547857,125.9445714,115.9547857,121.6701342,124.5804085,127.259922,129.9329645,132.9436406
,,,,,,,,,,,,1.52133E+12,115.9547857,125.9445714,115.9547857,121.5954274,124.4267706,127.0235032,129.6097381,132.5284654
,,,,,,,,,,,,1.52142E+12,114.9578453,124.1563948,114.9578453,120.6290079,123.5194935,126.1814575,128.837273,131.8281602
,,,,,,,,,,,,1.5215E+12,114.9722803,124.342668,114.9722803,120.6847598,123.6185092,126.3258008,129.0291318,132.0703709
,,,,,,,,,,,,1.52159E+12,114.792342,124.1267126,114.792342,120.4951662,123.4235687,126.125831,128.8241003,131.8596997
,,,,,,,,,,,,1.52168E+12,113.1823264,121.0079791,113.1823264,118.8040346,121.6901696,124.3532778,127.0123881,130.0040194
,,,,,,,,,,,,1.52176E+12,111.7524506,118.4723722,111.7524506,117.3239464,120.1956053,122.8481272,125.4978234,128.4772716
,,,,,,,,,,,,1.52185E+12,111.7524506,118.4723722,111.7524506,117.3239464,120.1956053,122.8481272,125.4978234,128.4772716
,,,,,,,,,,,,1.52194E+12,111.7524506,118.4723722,111.7524506,117.3229915,120.1936414,122.8451051,125.4936916,128.4719645
,,,,,,,,,,,,1.52202E+12,113.5518167,121.6897346,113.5518167,119.1255949,121.9511215,124.5494776,127.1402501,130.0600677
,,,,,,,,,,,,1.52211E+12,112.4956423,119.5876746,112.4956423,118.0422667,120.8675979,123.4691437,126.0645073,128.9875544
,,,,,,,,,,,,1.5222E+12,112.3333824,119.2590671,112.3333824,117.8673315,120.6836481,123.2762614,125.8624492,128.7755263
,,,,,,,,,,,,1.52228E+12,113.3606939,120.9067792,113.3606939,118.8639946,121.6202147,124.1464983,126.661918,129.5016243
,,,,,,,,,,,,1.52237E+12,113.3606939,120.9067792,113.3606939,118.8428824,121.5767965,124.0796861,126.5705738,129.3842953
,,,,,,,,,,,,1.52245E+12,113.3606939,120.9067792,113.3606939,118.8428824,121.5767965,124.0796861,126.5705738,129.3842953
,,,,,,,,,,,,1.52254E+12,113.3606939,120.9067792,113.3606939,118.8461599,121.5835367,124.090058,126.5847541,129.4025094
,,,,,,,,,,,,1.52263E+12,111.8619502,118.2073359,111.8619502,117.2976485,120.0228771,122.5214748,125.0096301,127.8181397
,,,,,,,,,,,,1.52271E+12,112.5988149,119.7033651,112.5988149,118.099169,120.87283,123.4198539,125.9579217,128.8204393
,,,,,,,,,,,,1.5228E+12,113.3808638,121.0965583,113.3808638,118.8603854,121.5909377,124.0902367,126.5773353,129.3870745
,,,,,,,,,,,,1.52289E+12,113.7918186,121.9451884,113.7918186,119.2780341,122.004572,124.4983399,126.9791535,129.7828709
,,,,,,,,,,,,1.52297E+12,112.4154046,119.2744925,112.4154046,117.8416537,120.5419675,123.0126563,125.4708922,128.2303824
,,,,,,,,,,,,1.52306E+12,112.4154046,119.2744925,112.4154046,117.8416537,120.5419675,123.0126563,125.4708922,128.2303824
,,,,,,,,,,,,1.52315E+12,112.4154046,119.2744925,112.4154046,117.871811,120.6039872,123.1080926,125.6013706,128.5676962
,,,,,,,,,,,,1.52323E+12,112.6607416,119.7080394,112.6607416,118.1008339,120.8091548,123.2874528,125.7533785,128.5404624
,,,,,,,,,,,,1.52332E+12,113.7713806,121.7140413,113.7713806,119.2665301,122.0030584,124.5073697,126.9992637,129.8610297
,,,,,,,,,,,,1.5234E+12,113.4248318,121.04701,113.4248318,118.9123882,121.6502434,124.1570601,126.6519903,129.5543392
,,,,,,,,,,,,1.52349E+12,113.9020673,122.0604114,113.9020673,119.47738,122.2950787,124.8840993,127.4646689,130.8455922
,,,,,,,,,,,,1.52358E+12,113.7100081,121.7103018,113.7100081,119.2933779,122.1247706,124.7287705,127.3252747,130.813697
,,,,,,,,,,,,1.52366E+12,113.7100081,121.7103018,113.7100081,119.2933779,122.1247706,124.7287705,127.3252747,130.813697
,,,,,,,,,,,,1.52375E+12,113.7100081,121.7103018,113.7100081,119.326351,122.1925814,124.833118,127.4679362,131.1825068
,,,,,,,,,,,,1.52384E+12,114.2830833,122.7005651,114.2830833,119.8944945,122.7400539,125.3570694,127.9665462,131.4889547
,,,,,,,,,,,,1.52392E+12,115.0648519,124.0084512,115.0648519,120.6991781,123.5478574,126.1656322,128.7749829,132.2366073
,,,,,,,,,,,,1.52401E+12,114.9957825,124.1117546,114.9957825,120.648825,123.5191424,126.1598326,128.7932948,132.4124573
,,,,,,,,,,,,1.5241E+12,114.4836079,123.4164435,114.4836079,120.1200006,122.9865443,125.624923,128.2565656,131.9116415
,,,,,,,,,,,,1.52418E+12,113.8016691,122.3689192,113.8016691,119.436783,122.320373,124.9788213,127.6323144,131.4729645
,,,,,,,,,,,,1.52427E+12,113.8016691,122.3689192,113.8016691,119.436783,122.320373,124.9788213,127.6323144,131.4729645
,,,,,,,,,,,,1.52436E+12,113.8016691,122.3689192,113.8016691,119.4684591,122.3855163,125.0790642,127.7693641,131.8272665
,,,,,,,,,,,,1.52444E+12,113.7625129,122.3756971,113.7625129,119.430502,122.3498826,125.0459931,127.7390264,131.8193447
,,,,,,,,,,,,1.52453E+12,112.8058111,120.7410731,112.8058111,118.483083,121.4380813,124.1746217,126.9111803,131.3203376
,,,,,,,,,,,,1.52461E+12,112.8373587,120.9628716,112.8373587,118.4817498,121.401157,124.1002691,126.7975415,130.9800467
,,,,,,,,,,,,1.5247E+12,113.6294479,122.2254164,113.6294479,119.3078248,122.2417703,124.9535838,127.663241,131.8551782
,,,,,,,,,,,,1.52479E+12,113.8043588,122.3684518,113.8043588,119.4785207,122.4032941,125.104926,127.8036998,131.9111883
,,,,,,,,,,,,1.52487E+12,113.8043588,122.3684518,113.8043588,119.4785207,122.4032941,125.104926,127.8036998,131.9111883
,,,,,,,,,,,,1.52496E+12,113.8043588,122.3684518,113.8043588,119.5059154,122.4596325,125.1916197,127.9222256,132.217602
,,,,,,,,,,,,1.52505E+12,113.2866071,121.3707095,113.2866071,118.9682454,121.9148859,124.6411156,127.3662947,131.663443
,,,,,,,,,,,,1.52513E+12,113.3582992,121.6808534,113.3582992,119.018629,121.940822,124.6411814,127.3391472,131.4787803
,,,,,,,,,,,,1.52522E+12,112.8831239,120.8039433,112.8831239,118.5403651,121.4721143,124.1840232,126.894661,131.1418713
,,,,,,,,,,,,1.52531E+12,112.7756373,120.54475,112.7756373,118.4706096,121.4451232,124.2022278,126.9603865,131.4927481
,,,,,,,,,,,,1.52539E+12,113.6675916,122.1108945,113.6675916,119.3976811,122.3852342,125.1531474,127.9215881,132.4494856
,,,,,,,,,,,,1.52548E+12,113.6675916,122.1108945,113.6675916,119.3976811,122.3852342,125.1531474,127.9215881,132.4494856
,,,,,,,,,,,,1.52556E+12,113.6675916,122.1108945,113.6675916,119.3831392,122.3553283,125.107128,127.8586714,132.2868328
,,,,,,,,,,,,1.52565E+12,113.9117721,122.5353265,113.9117721,119.6296387,122.5976903,125.3443659,128.0902478,132.4669609
,,,,,,,,,,,,1.52574E+12,113.846254,122.5040083,113.846254,119.537131,122.4784345,125.197268,127.9140308,132.1274472
,,,,,,,,,,,,1.52582E+12,114.4550384,123.7046178,114.4550384,120.1742283,123.1290217,125.8600463,128.588875,132.8350064
,,,,,,,,,,,,1.52591E+12,115.2074814,124.8919054,115.2074814,120.9419706,123.8926289,126.616898,129.3377549,133.4758042
,,,,,,,,,,,,1.526E+12,115.3778317,125.1487615,115.3778317,121.0621424,123.955189,126.618489,129.27521,133.0203406
,,,,,,,,,,,,1.52608E+12,115.3778317,125.1487615,115.3778317,121.0621424,123.955189,126.618489,129.27521,133.0203406
,,,,,,,,,,,,1.52617E+12,115.3778317,125.1487615,115.3778317,121.0864255,124.0051283,126.6953359,129.3802733,133.291951
,,,,,,,,,,,,1.52626E+12,115.4172001,125.2649194,115.4172001,121.135108,124.0625895,126.7618774,129.4562905,133.4231529
,,,,,,,,,,,,1.52634E+12,114.7240116,124.4134846,114.7240116,120.3879319,123.277074,125.9383806,128.5937827,132.3975858
,,,,,,,,,,,,1.52643E+12,115.0003871,124.9533733,115.0003871,120.6542512,123.5253124,126.1667679,128.8010272,132.4623212
,,,,,,,,,,,,1.52652E+12,114.9247492,124.882323,114.9247492,120.5677604,123.4293956,126.0612085,128.6854453,132.2959049
,,,,,,,,,,,,1.5266E+12,114.8417924,124.5637653,114.8417924,120.4856967,123.3505136,125.98593,128.6140435,132.2456117
,,,,,,,,,,,,1.52669E+12,114.8417924,124.5637653,114.8417924,120.4856967,123.3505136,125.98593,128.6140435,132.2456117
,,,,,,,,,,,,1.52677E+12,114.8417924,124.5637653,114.8417924,120.5136295,123.4079586,126.0743266,128.7348973,132.558044
,,,,,,,,,,,,1.52686E+12,115.3745377,125.4876527,115.3745377,121.0531545,123.9402742,126.5973689,129.2475866,132.9701872
,,,,,,,,,,,,1.52695E+12,115.1559318,125.0964087,115.1559318,120.8010326,123.6586385,126.2854826,128.9042362,132.4567528
,,,,,,,,,,,,1.52703E+12,115.5295001,125.5063501,115.5295001,121.1460426,123.9633971,126.5468259,129.1196115,132.3623709
,,,,,,,,,,,,1.52712E+12,115.4607642,125.256973,115.4607642,121.0728564,123.8873636,126.4680269,129.0379938,132.2633059
,,,,,,,,,,,,1.52721E+12,115.4064713,124.9762776,115.4064713,121.0094562,123.8158058,126.3880882,128.9493305,132.1187139
,,,,,,,,,,,,1.52729E+12,115.4064713,124.9762776,115.4064713,121.0094562,123.8158058,126.3880882,128.9493305,132.1187139
,,,,,,,,,,,,1.52738E+12,115.4064713,124.9762776,115.4064713,120.997995,123.7922353,126.3518178,128.8997424,131.9905183
,,,,,,,,,,,,1.52747E+12,115.4064713,124.9762776,115.4064713,120.9894047,123.7745689,126.3246326,128.8625755,131.8944341
,,,,,,,,,,,,1.52755E+12,114.9661882,123.5363408,114.9661882,120.5643775,123.3775382,125.9583792,128.5291159,131.7564882
,,,,,,,,,,,,1.52764E+12,115.6860325,125.1270258,115.6860325,121.2930197,124.0960558,126.6639646,129.2202906,132.3248261
,,,,,,,,,,,,1.52772E+12,115.2553859,124.2935872,115.2553859,120.8647697,123.681956,126.2660893,128.8399372,132.0758508
,,,,,,,,,,,,1.52781E+12,115.8618569,125.6535925,115.8618569,121.4817112,124.2935985,126.8702251,129.4354855,132.5897825
,,,,,,,,,,,,1.5279E+12,115.8618569,125.6535925,115.8618569,121.4817112,124.2935985,126.8702251,129.4354855,132.5897825
,,,,,,,,,,,,1.52798E+12,115.8618569,125.6535925,115.8618569,121.5064009,124.3443739,126.9483586,129.5423078,132.8659404
,,,,,,,,,,,,1.52807E+12,116.0996059,126.2194238,116.0996059,121.7341954,124.5552372,127.1407005,129.7149469,132.9116398
,,,,,,,,,,,,1.52816E+12,116.1843293,126.3157157,116.1843293,121.8314358,124.6634167,127.2600803,129.8459719,133.1028344
,,,,,,,,,,,,1.52824E+12,116.6633547,127.4018034,116.6633547,122.324562,125.1585176,127.7557127,130.3415965,133.5745211
,,,,,,,,,,,,1.52833E+12,116.7216465,127.3337914,116.7216465,122.3901616,125.2302656,127.8337215,130.426102,133.6853969
,,,,,,,,,,,,1.52842E+12,116.935927,127.7367213,116.935927,122.6107792,125.4517978,128.0555242,130.6479354,133.8929686
,,,,,,,,,,,,1.5285E+12,116.935927,127.7367213,116.935927,122.6107792,125.4517978,128.0555242,130.6479354,133.8929686
,,,,,,,,,,,,1.52859E+12,116.935927,127.7367213,116.935927,122.5303065,125.2863021,127.8008586,130.2997625,132.9928692
,,,,,,,,,,,,1.52868E+12,116.9674913,127.8739138,116.9674913,122.5665767,125.3266927,127.8454691,130.3487608,133.0691662
,,,,,,,,,,,,1.52876E+12,117.1103471,128.10249,117.1103471,122.6951171,125.4362543,127.934667,130.4164359,132.9983599
,,,,,,,,,,,,1.52885E+12,116.7748472,127.5915824,116.7748472,122.3234073,125.0353382,127.5041986,129.9553735,132.3847652
,,,,,,,,,,,,1.52893E+12,117.062819,127.9458989,117.062819,122.6575365,125.4104658,127.9213986,130.4163527,133.0762603
,,,,,,,,,,,,1.52902E+12,117.0445932,127.8290399,117.0445932,122.6256668,125.3646724,127.8610609,130.3407849,132.9082831
,,,,,,,,,,,,1.52911E+12,117.0445932,127.8290399,117.0445932,122.6256668,125.3646724,127.8610609,130.3407849,132.9082831
,,,,,,,,,,,,1.52919E+12,117.0445932,127.8290399,117.0445932,122.6250677,125.3634403,127.859165,130.3381928,132.9015821
,,,,,,,,,,,,1.52928E+12,116.8784621,127.5593293,116.8784621,122.4730148,125.2307437,127.7473028,130.2483743,132.9550083
,,,,,,,,,,,,1.52937E+12,116.6496231,127.0521612,116.6496231,122.2341447,124.987449,127.5001031,129.9973498,132.6933497
,,,,,,,,,,,,1.52945E+12,116.6984996,127.269519,116.6984996,122.2880883,125.0454274,127.5621561,130.063618,132.7868869
,,,,,,,,,,,,1.52954E+12,116.2862504,126.4741765,116.2862504,121.8590384,124.6097487,127.1208503,129.6168978,132.3350821
,,,,,,,,,,,,1.52963E+12,116.4104383,126.71327,116.4104383,121.9317224,124.6246661,127.0747845,129.5067358,131.8384747
,,,,,,,,,,,,1.52971E+12,116.4104383,126.71327,116.4104383,121.9317224,124.6246661,127.0747845,129.5067358,131.8384747
,,,,,,,,,,,,1.5298E+12,116.4104383,126.71327,116.4104383,121.9419588,124.6457177,127.1071787,129.5510244,131.9529701
,,,,,,,,,,,,1.52988E+12,115.4787992,124.9744079,115.4787992,120.9827778,123.6825715,126.1428683,128.5865924,131.0512041
,,,,,,,,,,,,1.52997E+12,115.6353094,125.2497277,115.6353094,121.1390234,123.8343152,126.2893876,128.7274483,131.1472233
,,,,,,,,,,,,1.53006E+12,115.1574281,124.1718201,115.1574281,120.6412732,123.3284649,125.7765781,128.2079051,130.6120211
,,,,,,,,,,,,1.53014E+12,115.5570588,124.9559442,115.5570588,121.0477282,123.7313487,126.174432,128.6000129,130.9447562
,,,,,,,,,,,,1.53023E+12,115.6314216,125.0585464,115.6314216,121.1125817,123.784149,126.2143523,128.6263389,130.884143
,,,,,,,,,,,,1.53032E+12,115.6314216,125.0585464,115.6314216,121.1125817,123.784149,126.2143523,128.6263389,130.884143
,,,,,,,,,,,,1.5304E+12,115.6314216,125.0585464,115.6314216,121.151172,123.8635117,126.336476,128.7933036,131.3157815
,,,,,,,,,,,,1.53049E+12,115.8119756,125.4479206,115.8119756,121.3608996,124.0991915,126.5987934,129.0833414,131.7595274
,,,,,,,,,,,,1.53058E+12,115.5387924,124.8271655,115.5387924,121.0786593,123.814752,126.3129256,128.796298,131.4791084
,,,,,,,,,,,,1.53066E+12,115.5387924,124.8271655,115.5387924,121.084879,123.8275431,126.3326085,128.8232081,131.5486767
,,,,,,,,,,,,1.53075E+12,116.1820123,125.9338204,116.1820123,121.7363496,124.470378,126.9643191,129.4424943,132.0466133
,,,,,,,,,,,,1.53084E+12,116.8403543,127.0107931,116.8403543,122.4248173,125.172914,127.6794935,130.1701451,132.7962389
,,,,,,,,,,,,1.53092E+12,116.8403543,127.0107931,116.8403543,122.4248173,125.172914,127.6794935,130.1701451,132.7962389
,,,,,,,,,,,,1.53101E+12,116.8403543,127.0107931,116.8403543,122.4396221,125.2033609,127.7263453,130.2341998,132.9618337
,,,,,,,,,,,,1.53109E+12,117.458476,128.1683985,117.458476,123.0754356,125.8411907,128.364303,130.8715624,133.5538066
,,,,,,,,,,,,1.53118E+12,117.6959493,128.6162023,117.6959493,123.2947554,126.0349239,128.5304385,131.0084774,133.5022988
,,,,,,,,,,,,1.53127E+12,117.2472682,127.7037671,117.2472682,122.8281144,125.5614121,128.0511628,130.5236869,133.0120858
,,,,,,,,,,,,1.53135E+12,117.8833197,128.8337938,117.8833197,123.4715678,126.1955263,128.673438,131.1327968,133.4976251
,,,,,,,,,,,,1.53144E+12,118.0299342,128.9733234,118.0299342,123.6257333,126.3537144,128.8353736,131.2984892,133.6694409
,,,,,,,,,,,,1.53153E+12,118.0299342,128.9733234,118.0299342,123.6257333,126.3537144,128.8353736,131.2984892,133.6694409
,,,,,,,,,,,,1.53161E+12,118.0299342,128.9733234,118.0299342,123.6418068,126.3867704,128.8862403,131.368033,133.8492262
,,,,,,,,,,,,1.5317E+12,117.9020982,128.846882,117.9020982,123.533249,126.3020295,128.826889,131.3354571,133.9884703
,,,,,,,,,,,,1.53179E+12,118.1799016,129.3608279,118.1799016,123.8769427,126.7078448,129.2969627,131.8725872,134.9022935
,,,,,,,,,,,,1.53187E+12,118.3211411,129.640121,118.3211411,124.0249467,126.8591853,129.4513487,132.03,135.0686734
,,,,,,,,,,,,1.53196E+12,118.1106292,129.141133,118.1106292,123.8151347,126.6557919,129.2553636,131.842032,134.9375423
,,,,,,,,,,,,1.53204E+12,117.9353988,129.0240402,117.9353988,123.6258254,126.4563352,129.0458277,131.6221334,134.6779121
,,,,,,,,,,,,1.53213E+12,117.9353988,129.0240402,117.9353988,123.6258254,126.4563352,129.0458277,131.6221334,134.6779121
,,,,,,,,,,,,1.53222E+12,117.9353988,129.0240402,117.9353988,123.6406449,126.4868121,129.0927257,131.6862513,134.8436703
,,,,,,,,,,,,1.5323E+12,117.9137523,129.2614978,117.9137523,123.6309029,126.4902318,129.1100186,131.7181178,134.9756182
,,,,,,,,,,,,1.53239E+12,118.3333792,129.8857586,118.3333792,124.1119471,127.0248455,129.6994657,132.3645704,135.9227952
,,,,,,,,,,,,1.53248E+12,119.0417901,131.0688393,119.0417901,124.8423428,127.7593574,130.4360177,133.1024259,136.6138441
,,,,,,,,,,,,1.53256E+12,118.7479766,130.6715187,118.7479766,124.5334227,127.4424031,130.1115816,132.7704908,136.2644799
,,,,,,,,,,,,1.53265E+12,118.3025802,129.8142409,118.3025802,124.0800359,126.9925901,129.6669483,132.3318147,135.890092
,,,,,,,,,,,,1.53274E+12,118.3025802,129.8142409,118.3025802,124.0800359,126.9925901,129.6669483,132.3318147,135.890092
,,,,,,,,,,,,1.53282E+12,118.3025802,129.8142409,118.3025802,124.0773155,126.9869953,129.6583391,132.3200443,135.8596631
,,,,,,,,,,,,1.53291E+12,117.8651677,129.0780291,117.8651677,123.6196267,126.5196844,129.1823426,131.8354559,135.3577535
,,,,,,,,,,,,1.533E+12,118.2677033,129.7125736,118.2677033,123.9982472,126.8621777,129.4856529,132.0972022,135.3414924
,,,,,,,,,,,,1.53308E+12,118.1026669,129.5777183,118.1026669,123.8078693,126.6494778,129.2500727,131.8378235,134.9607171
,,,,,,,,,,,,1.53317E+12,118.5106492,130.2295579,118.5106492,124.236842,127.0896211,129.7006201,132.2987998,135.4505252
,,,,,,,,,,,,1.53325E+12,118.952947,130.851949,118.952947,124.6831622,127.5282589,130.1297791,132.717497,135.7681775
,,,,,,,,,,,,1.53334E+12,118.952947,130.851949,118.952947,124.6831622,127.5282589,130.1297791,132.717497,135.7681775
,,,,,,,,,,,,1.53343E+12,118.952947,130.851949,118.952947,124.6540227,127.4683321,130.0375635,132.5914219,135.4422469
,,,,,,,,,,,,1.53351E+12,119.2677068,131.3273315,119.2677068,124.9698343,127.7767634,130.3372427,132.8815519,135.6495196
,,,,,,,,,,,,1.5336E+12,119.394675,131.6996443,119.394675,125.0963191,127.8993119,130.4552549,132.9946574,135.731156
,,,,,,,,,,,,1.53369E+12,119.3814329,131.6690272,119.3814329,125.0344601,127.7864443,130.2889334,132.7722974,135.1786629
,,,,,,,,,,,,1.53377E+12,119.3626767,131.5131373,119.3626767,125.0326382,127.8030203,130.3248648,132.828548,135.3506466
,,,,,,,,,,,,1.53386E+12,119.0121049,130.6170624,119.0121049,124.6449088,127.3854901,129.8772071,132.3497108,134.7006719
,,,,,,,,,,,,1.53395E+12,119.0121049,130.6170624,119.0121049,124.6449088,127.3854901,129.8772071,132.3497108,134.7006719
,,,,,,,,,,,,1.53403E+12,119.0121049,130.6170624,119.0121049,124.6576499,127.4116927,129.9175278,132.4048364,134.843183
,,,,,,,,,,,,1.53412E+12,118.6625456,130.0958711,118.6625456,124.2891617,127.0326356,129.5285099,132.0057857,134.4146416
,,,,,,,,,,,,1.5342E+12,119.1060751,130.9384246,119.1060751,124.7306893,127.4600826,129.9397638,132.3995355,134.6755658
,,,,,,,,,,,,1.53429E+12,118.651919,129.9670925,118.651919,124.2875931,127.0409239,129.54717,132.0353346,134.5042491
,,,,,,,,,,,,1.53438E+12,119.2322215,131.0354176,119.2322215,124.8781969,127.626756,130.1261324,132.6064085,134.9886108
,,,,,,,,,,,,1.53446E+12,119.4918949,131.4818191,119.4918949,125.1668046,127.9389285,130.4621845,132.9671953,135.4759936
,,,,,,,,,,,,1.53455E+12,119.4918949,131.4818191,119.4918949,125.1668046,127.9389285,130.4621845,132.9671953,135.4759936
,,,,,,,,,,,,1.53464E+12,119.4918949,131.4818191,119.4918949,125.1715923,127.9487746,130.4773357,132.9879097,135.5295446
,,,,,,,,,,,,1.53472E+12,119.8028508,131.805986,119.8028508,125.4890539,128.2647209,130.7906933,133.2981857,135.7888681
,,,,,,,,,,,,1.53481E+12,119.9124292,132.0831756,119.9124292,125.6014851,128.3772099,130.9028907,133.4099481,135.8938996
,,,,,,,,,,,,1.5349E+12,119.9219495,132.0345622,119.9219495,125.6016213,128.3671745,130.882157,133.3779844,135.7919962
,,,,,,,,,,,,1.53498E+12,119.8103663,131.8193079,119.8103663,125.4936997,128.2661318,130.7886874,133.292588,135.7615262
,,,,,,,,,,,,1.53507E+12,120.2620346,132.6377885,120.2620346,125.9780972,128.7729241,131.317515,133.8439898,136.4143314
,,,,,,,,,,,,1.53516E+12,120.2620346,132.6377885,120.2620346,125.9780972,128.7729241,131.317515,133.8439898,136.4143314
,,,,,,,,,,,,1.53524E+12,120.2620346,132.6377885,120.2620346,125.9838682,128.7847924,131.335778,133.8689586,136.4788811
,,,,,,,,,,,,1.53533E+12,120.808729,133.6703547,120.808729,126.5531849,129.3632619,131.9220894,134.4628483,137.0808596
,,,,,,,,,,,,1.53541E+12,120.7513241,133.7075159,120.7513241,126.5236511,129.3647237,131.9562432,134.531352,137.3625567
,,,,,,,,,,,,1.5355E+12,121.1881087,134.4813563,121.1881087,126.9726786,129.8149027,132.4062259,134.9806137,137.7759699
